Timestamp,CPU Package Temperature (C),CPU Power Consumption (W),Humidity (%),Water Level,Microphone Decibel Level (dB)
2024-11-21 15:28:11,20.2,0.01,60.6,0.0,-5.79
2024-11-21 15:28:12,20.2,0.01,60.6,0.0,-5.79
2024-11-21 15:28:13,20.2,0.01,60.6,0.0,-5.79
2024-11-21 15:28:14,20.2,0.01,60.6,0.0,-5.79
2024-11-21 15:28:15,20.2,0.01,60.6,0.0,-5.79
2024-11-21 15:28:16,20.2,0.31,60.7,0.0,-5.79
2024-11-21 15:28:18,20.2,0.31,60.7,0.0,-5.79
2024-11-21 15:28:19,20.2,0.01,60.7,0.0,-5.79
2024-11-21 15:28:20,20.2,0.01,60.7,0.0,-5.79
2024-11-21 15:28:21,20.2,0.01,60.7,0.0,-5.79
2024-11-21 15:28:22,20.2,0.01,60.7,0.0,-5.79
2024-11-21 15:28:23,20.2,0.01,60.7,0.0,-5.79
2024-11-21 15:28:24,20.2,0.01,60.7,0.0,-5.79
2024-11-21 15:28:25,20.2,0.22,60.7,0.0,-5.79
2024-11-21 15:28:26,20.2,0.22,60.7,0.0,-5.79
2024-11-21 15:28:27,20.2,0.92,60.7,0.0,-5.79
2024-11-21 15:28:28,20.2,0.92,60.7,0.0,-5.79
2024-11-21 15:28:29,20.1,0.01,60.6,0.0,-5.79
2024-11-21 15:28:30,20.1,0.01,60.6,0.0,-5.79
2024-11-21 15:28:31,20.2,0.01,60.7,0.0,-5.79
2024-11-21 15:28:32,20.2,0.01,60.7,0.0,-5.79
2024-11-21 15:28:33,20.2,0.01,60.7,0.0,-5.79
2024-11-21 15:28:34,20.2,0.01,60.7,0.0,-5.79
2024-11-21 15:28:35,20.2,0.02,60.7,0.0,-5.79
2024-11-21 15:28:36,20.2,0.02,60.7,0.0,-5.79
2024-11-21 15:28:37,20.2,0.01,60.7,0.0,-5.79
2024-11-21 15:28:38,20.2,0.01,60.7,0.0,-5.79
2024-11-21 15:28:39,20.2,0.06,60.7,0.0,-5.79
